rasamalai,-0.500326818588
dinnerbrok,1.77076459829
ciao,1.77076459829
poorli,-0.314524721024
four,1.2704377797
secondli,-0.500326818588
sleep,-0.500326818588
asian,1.2704377797
capres,-0.500326818588
gabriella,-0.500326818588
captain,-0.500326818588
hate,0.270437779698
consider,1.77076459829
accur,2.2704377797
asthet,-0.500326818588
sorri,1.2704377797
teapot,1.77076459829
portioin,-0.500326818588
gozima,1.77076459829
buddi,1.77076459829
under,1.2704377797
chill,-0.500326818588
worth,0.377352983614
chennai,1.77076459829
everi,0.891926156444
deli,4.07779270176
lurk,-0.500326818588
uncl,-0.500326818588
appar,-0.500326818588
sleek,-0.500326818588
sichuan,2.00740337386
school,1.2704377797
flashi,-0.500326818588
wooden,-0.500326818588
showcas,-0.500326818588
wednesday,-0.500326818588
frozen,-0.500326818588
barbecu,-0.500326818588
servic,-4.58754321543
9pm,-0.500326818588
enjoy,-0.366992140918
erron,-0.500326818588
bacon,-0.500326818588
sabbath,-0.500326818588
chef,-0.314524721024
crave,2.2704377797
street,2.53347218553
sooth,-0.500326818588
overdu,-0.500326818588
wintermelon,-0.500326818588
even,-0.677094800408
dakshin,-0.500326818588
ruben,1.77076459829
agreabl,-0.500326818588
amus,-0.500326818588
asid,-0.500326818588
weren,2.85540028042
gawki,-0.500326818588
ain,1.77076459829
nex,1.77076459829
new,1.3484402917
ever,0.685475278976
disney,-0.500326818588
told,0.270437779698
garantuan,-0.500326818588
herb,-0.500326818588
never,0.767937439168
here,1.33317353505
met,1.77076459829
kicker,-0.500326818588
path,1.2704377797
100,-1.31452472102
delect,1.2704377797
mozzarella,-0.500326818588
consomm,-0.500326818588
anymor,1.77076459829
spotti,-0.500326818588
loos,-0.500326818588
dri,-0.500326818588
smoke,-0.500326818588
unaccommod,-0.500326818588
brule,-0.500326818588
stray,1.77076459829
tatin,-0.500326818588
homemad,-0.500326818588
avenu,0.533472185531
attitud,-0.729562220302
pound,1.2704377797
sterl,1.77076459829
total,0.685475278976
highli,3.2704377797
redon,-0.500326818588
describ,1.2704377797
would,1.23090941551
princess,-0.500326818588
call,1.53347218553
calm,-0.500326818588
recommend,2.04302728359
strike,2.2704377797
difficulti,-0.500326818588
preview,1.77076459829
type,-0.729562220302
is,-0.638653724104
calf,1.77076459829
relax,-0.500326818588
kerosen,-0.500326818588
notic,2.00740337386
hurt,-0.500326818588
warn,0.685475278976
phone,-0.500326818588
warm,-0.500326818588
grandfath,-0.500326818588
qualm,1.77076459829
90,-0.500326818588
hole,-0.500326818588
hold,2.2704377797
95,-0.500326818588
must,-0.729562220302
me,0.306963655723
accid,1.77076459829
pride,-0.500326818588
word,1.2704377797
room,-2.43000193844
baluchi,-0.500326818588
work,0.922514476277
roof,1.77076459829
aanoth,-0.500326818588
curtiou,-0.500326818588
wors,1.2704377797
mr,-0.500326818588
stauff,-0.500326818588
my,1.30113457692
girlfiend,1.77076459829
fresher,-0.500326818588
edibl,-0.500326818588
foodi,1.77076459829
india,1.77076459829
kudo,1.77076459829
unavail,-0.500326818588
want,1.739923063
david,1.77076459829
attract,0.855400280419
guarantee,1.77076459829
gigant,-0.500326818588
end,0.46308285764
turn,1.59236587458
ordinari,-0.500326818588
revisit,-0.500326818588
how,-0.799951548194
hot,-1.81702506155
sate,1.77076459829
hop,1.77076459829
answer,-0.500326818588
disappoint,2.11843468625
beach,1.77076459829
pizza,-1.29027717478
recogn,-0.500326818588
lad,-0.500326818588
chines,0.785010952527
after,0.57856007506
befor,0.569998061557
wrong,1.2704377797
outshin,-0.500326818588
lay,-0.500326818588
beauti,-0.500326818588
parallel,1.77076459829
averag,-0.500326818588
third,-0.500326818588
amid,-0.500326818588
greet,-1.31452472102
imposs,1.2704377797
perform,-0.500326818588
green,-0.53691714236
south,1.2704377797
suggest,-1.7295622203
worst,0.533472185531
porcini,-0.500326818588
someplac,1.77076459829
order,-1.49037455642
wind,1.77076459829
wine,-4.75193003333
oper,1.77076459829
selecion,-0.500326818588
enter,-0.314524721024
crumbl,-0.500326818588
over,-0.53691714236
becaus,-0.108073843556
murray,1.85540028042
bella,1.77076459829
excpetiona,-0.500326818588
kha,-0.500326818588
london,1.77076459829
oven,0.270437779698
affect,1.77076459829
japan,-0.500326818588
vari,-0.500326818588
digest,-0.500326818588
fit,-0.500326818588
hospit,-0.500326818588
fix,-1.05149031519
crew,-0.500326818588
better,0.46308285764
spoken,-0.500326818588
offic,1.77076459829
clu,1.77076459829
then,-1.31452472102
them,-0.253124176359
anim,-0.500326818588
tourist,1.2704377797
30th,1.77076459829
beverag,-0.500326818588
break,-0.500326818588
band,-0.500326818588
bang,-0.500326818588
glorifi,-0.500326818588
promis,1.2704377797
they,-0.719508555638
interrupt,-0.500326818588
one,1.06607928119
bank,-0.500326818588
bread,-0.500326818588
choic,-0.18899383894
meat,-0.500326818588
arrog,-0.500326818588
seve,-0.500326818588
evid,-0.500326818588
nudg,-0.500326818588
neighboor,-0.500326818588
undermin,-0.500326818588
dumpl,-0.604031338219
panini,-0.500326818588
roast,-0.500326818588
each,-0.500326818588
went,2.36997345325
european,-0.500326818588
oblig,-0.500326818588
meal,-2.31452472102
bone,-0.500326818588
mean,1.85540028042
hanger,-0.500326818588
unapp,-0.500326818588
57th,-0.500326818588
colleagu,1.77076459829
spider,-0.500326818588
milan,1.77076459829
roxi,0.270437779698
forgot,-0.500326818588
lahor,-0.500326818588
commiss,-0.500326818588
saturday,1.2704377797
whip,-0.500326818588
palat,-0.500326818588
heavenli,-0.500326818588
god,-0.500326818588
00am,1.77076459829
kinoko,1.77076459829
re,-0.0514903151897
laid,1.2704377797
fornini,-0.500326818588
nite,-0.500326818588
reader,-0.500326818588
unkempt,-0.500326818588
inwood,1.77076459829
inov,-0.500326818588
worthwhil,1.77076459829
nightmar,-0.500326818588
fave,-0.500326818588
sheer,1.77076459829
free,-0.314524721024
greasi,-0.500326818588
555soul,1.77076459829
zabar,-0.500326818588
drench,-0.500326818588
lousi,-0.500326818588
ate,0.94850968481
speedi,-0.500326818588
distract,-0.500326818588
scruff,-0.500326818588
takeout,-0.314524721024
heck,-0.500326818588
isn,-0.144599719581
soda,-0.500326818588
loud,-2.05149031519
stripe,-0.500326818588
key,-0.500326818588
rang,-0.0514903151897
nha,-0.500326818588
independ,1.77076459829
wast,0.685475278976
rant,-0.500326818588
unlik,-0.500326818588
alreadi,1.77076459829
ofr,-0.500326818588
wasn,-0.314524721024
tamarind,0.270437779698
agre,1.85540028042
fantast,-0.604031338219
lister,1.77076459829
ten,1.77076459829
spinach,-0.500326818588
poivr,-0.500326818588
top,-0.214989047473
sometim,-0.466527814469
calori,-0.500326818588
downsid,-0.500326818588
ton,1.2704377797
too,-1.17434706298
similarli,-0.500326818588
john,1.77076459829
bitter,-0.500326818588
listen,-0.500326818588
hangout,-0.500326818588
toon,-0.314524721024
privaci,-0.500326818588
took,0.855400280419
obnoxi,-0.500326818588
somewhat,-0.500326818588
murki,-0.500326818588
snooti,1.77076459829
sticker,-0.500326818588
yokocho,1.77076459829
liter,0.270437779698
provid,0.270437779698
hike,-0.500326818588
bindi,-0.500326818588
second,0.46308285764
unbear,-0.500326818588
matter,-1.31452472102
louder,-0.500326818588
mermaid,1.77076459829
frankli,-0.500326818588
